module,type,name,res_id,src,value
base,field,"ir.attachment,link",0,Link,链接
base,model,"res.country,name",base.lt,Lithuania,
base,selection,"module.lang.install,init,lang",0,Lithuanian / Lietuvių kalba,
base,model,"ir.actions.wizard,name",base.wizard_lang_install,Load an Official Translation,安装官方翻译
base,model,"ir.ui.menu,name",base.menu_wizard_lang_install,Load an Official Translation,安装官方翻译
base,model,"ir.ui.menu,name",base.menu_localisation,Localisation,地区
base,wizard_field,"res.partner.sms_send,init,user",0,Login,登录
base,field,"res.users,login",0,Login,登录
base,field,"res.company,logo",0,Logo,标识
base,field,"ir.actions.server,loop_action",0,Loop Action,循环动作
base,field,"ir.actions.server,expression",0,Loop Expression,循环表达
base,selection,"res.request,priority",0,Low,低
base,model,"ir.ui.menu,name",base.next_id_4,Low Level Objects,底层对象
base,model,"res.partner.title,name",base.res_partner_title_ltd,Ltd,有限公司
base,model,"res.country,name",base.lu,Luxembourg,
base,model,"res.country,name",base.mo,Macau,
base,model,"res.country,name",base.mk,Macedonia,
base,model,"res.country,name",base.mg,Madagascar,
base,model,"res.partner.title,name",base.res_partner_title_madam,Madam,女士
base,field,"res.partner,parent_id",0,Main Company,母公司
base,model,"ir.ui.menu,name",base.maintenance,Maintenance,维护
base,model,"ir.model,name",base.model_maintenance_contract,Maintenance Contract,维护合同
base,view,maintenance.contract,0,Maintenance Contract,维护合同
base,view,maintenance.contract.wizard,0,Maintenance contract added !,维护合同已增加!
base,help,"ir.rule.group,global",0,"Make the rule global, otherwise it needs to be put on a group or user",
base,model,"res.country,name",base.mw,Malawi,
base,model,"res.country,name",base.my,Malaysia,
base,model,"res.country,name",base.mv,Maldives,
base,model,"res.country,name",base.ml,Mali,
base,model,"res.country,name",base.mt,Malta,
base,selection,"ir.actions.todo,start_on",0,Manual,手动
base,view,ir.rule,0,Manual domain setup,菜单隶属设定
base,field,"ir.model,state",0,Manually Created,
base,field,"ir.model.fields,state",0,Manually Created,
base,field,"ir.model.grid,state",0,Manually Created,
base,model,"res.country,name",base.mh,Marshall Islands,
base,model,"res.country,name",base.mq,Martinique (French),
base,model,"ir.actions.wizard,name",base.res_partner_mass_mailing_wizard,Mass Mailing,群发邮件
base,wizard_view,"res.partner.spam_send,init",0,Mass Mailing,群发邮件
base,model,"res.country,name",base.mr,Mauritania,
base,model,"res.country,name",base.mu,Mauritius,
base,field,"res.partner.bank.type.field,size",0,Max. Size,最大尺寸
base,model,"res.country,name",base.yt,Mayotte,
base,model,"ir.actions.act_window,name",base.action_menu_admin,Menu,主菜单
base,field,"ir.report.custom,menu_id",0,Menu,菜单
base,view,ir.ui.menu,0,Menu,菜单
base,field,"ir.ui.menu,name",0,Menu,菜单
base,rml,ir.module.reference,0,Menu :,菜单:
base,field,"res.users,menu_id",0,Menu Action,菜单动作
base,field,"wizard.ir.model.menu.create,name",0,Menu Name,菜单名称
base,field,"ir.module.module,menus_by_module",0,Menus,菜单
base,view,res.groups,0,Menus,菜单
base,field,"ir.actions.server,message",0,Message,消息
base,wizard_field,"res.partner.spam_send,init,text",0,Message,消息
base,field,"ir.values,meta",0,Meta Datas,元数据
base,field,"ir.values,meta_unpickle",0,Metadata,
base,model,"res.country,name",base.mx,Mexico,
base,model,"res.country,name",base.fm,Micronesia,
base,view,ir.sequence,0,Minute: %(min)s,分钟:%(分钟)
base,selection,"ir.cron,interval_type",0,Minutes,分钟
base,model,"res.partner.title,name",base.res_partner_title_miss,Miss,小姐
base,field,"res.partner.address,mobile",0,Mobile,手机
base,field,"ir.actions.server,mobile",0,Mobile No,手机号码
base,field,"ir.actions.server,srcmodel_id",0,Model,手机
base,view,ir.model,0,Model Description,模块说明
base,model,"ir.model,name",base.model_ir_module_module,Module,模块
base,field,"ir.model.data,module",0,Module,模块
base,view,ir.module.module,0,Module,模块
base,field,"ir.module.module.dependency,module_id",0,Module,模块
base,rml,ir.module.reference,0,Module,模块
base,code,addons\base\module\module.py,0,Module %s: Invalid Quality Certificate,
base,wizard_field,"base.module.import,init,module_file",0,Module .ZIP file,.ZIP文件
base,model,"ir.model,name",base.model_ir_module_category,Module Category,模块分类
base,view,ir.module.category,0,Module Category,模块分类
base,wizard_view,"base.module.import,init",0,Module Import,
base,model,"ir.model,name",base.model_ir_module_repository,Module Repository,模块库
base,model,"ir.model,name",base.model_ir_module_module_dependency,Module dependency,模块相关性
base,wizard_view,"base.module.import,import",0,Module import,模块导入
base,wizard_view,"base.module.import,init",0,Module import,模块导入
base,wizard_view,"base.module.import,import",0,Module successfully imported !,模块已成功导入!
base,model,"ir.actions.act_window,name",base.action_module_open_categ,Modules,模块
base,model,"ir.actions.act_window,name",base.open_module_tree,Modules,模块
base,view,ir.module.module,0,Modules,模块
base,model,"ir.ui.menu,name",base.menu_module_tree,Modules,模块
base,field,"wizard.module.lang.export,modules",0,Modules,模块
base,model,"ir.ui.menu,name",base.menu_management,Modules Management,模块管理
base,model,"ir.actions.act_window,name",base.open_module_tree_upgrade,"Modules to be installed, upgraded or removed","将要安装,升级或删除的模块"
base,model,"ir.ui.menu,name",base.menu_module_tree_upgrade,"Modules to be installed, upgraded or removed",模块安装
base,wizard_view,"module.upgrade,next",0,Modules to download,
base,wizard_field,"module.upgrade,next,module_download",0,Modules to download,下载模块
base,wizard_view,"module.upgrade,next",0,Modules to update,模块升级
base,wizard_field,"module.upgrade,next,module_info",0,Modules to update,更新模块
base,model,"res.country,name",base.md,Moldavia,
base,model,"res.country,name",base.mc,Monaco,
base,model,"res.country,name",base.mn,Mongolia,
base,model,"res.country,name",base.me,Montenegro,
base,view,ir.sequence,0,Month: %(month)s,月:%(月)
base,selection,"ir.report.custom,frequency",0,Monthly,每月
base,selection,"ir.cron,interval_type",0,Months,月
base,model,"res.country,name",base.ms,Montserrat,
base,model,"res.country,name",base.ma,Morocco,
base,model,"res.country,name",base.mz,Mozambique,
base,view,ir.actions.server,0,Multi Actions,多动作
base,selection,"ir.actions.server,state",0,Multi Actions,多动作
base,view,ir.rule.group,0,Multiple rules on same objects are joined using operator OR,相同对象的多条规则加入使用操作OR
base,model,"res.country,name",base.mm,Myanmar,
base,field,"ir.actions.report.xml,name",0,Name,名称
base,field,"ir.actions.todo,name",0,Name,名称
base,field,"ir.cron,name",0,Name,名称
base,field,"ir.model.access,name",0,Name,名称
base,field,"ir.model.fields,name",0,Name,名称
base,field,"ir.module.category,name",0,Name,名称
base,field,"ir.module.module,name",0,Name,名称
base,field,"ir.module.module.dependency,name",0,Name,名称
base,rml,ir.module.reference,0,Name,名称
base,field,"ir.module.repository,name",0,Name,名称
base,field,"ir.property,name",0,Name,名称
base,field,"ir.report.custom.fields,name",0,Name,名称
base,field,"ir.rule.group,name",0,Name,名称
base,field,"ir.values,name",0,Name,名称
base,field,"maintenance.contract.module,name",0,Name,名称
base,field,"res.bank,name",0,Name,名称
base,field,"res.config.view,name",0,Name,名称
base,field,"res.lang,name",0,Name,名称
base,field,"res.partner,name",0,Name,名称
base,field,"res.partner.bank.type,name",0,Name,名称
base,field,"res.request.link,name",0,Name,名称
base,field,"res.users,name",0,Name,名称
base,field,"workflow,name",0,Name,名称
base,field,"workflow.activity,name",0,Name,名称
base,model,"res.country,name",base.na,Namibia,
base,model,"res.country,name",base.nr,Nauru,
base,model,"res.country,name",base.np,Nepal,
base,model,"res.country,name",base.nl,Netherlands,
base,model,"res.country,name",base.an,Netherlands Antilles,
base,model,"res.country,name",base.nt,Neutral Zone,
base,model,"res.country,name",base.nc,New Caledonia (French),
base,model,"ir.actions.act_window,name",base.action_partner_customer_form_new,New Partner,新业务伙伴
base,model,"ir.ui.menu,name",base.menu_partner_customer_form_new,New Partner,新业务伙伴
base,selection,"ir.actions.act_window,target",0,New Window,新窗口
base,selection,"ir.actions.url,target",0,New Window,新窗口
base,model,"res.country,name",base.nz,New Zealand,
base,wizard_view,"module.module.update,update",0,New modules,新模块
base,wizard_button,"server.action.create,init,step_1",0,Next,下一个
base,field,"ir.cron,nextcall",0,Next Call Date,
base,view,ir.actions.configuration.wizard,0,Next Configuration Step,下一设置步骤
base,field,"ir.actions.configuration.wizard,item_id",0,Next Configuration Wizard,下一步设置向导
base,field,"ir.sequence,number_next",0,Next Number,下一编号
base,field,"ir.actions.configuration.wizard,name",0,Next Wizard,下一步向导
base,model,"res.country,name",base.ni,Nicaragua,
base,model,"res.country,name",base.ne,Niger,
base,model,"res.country,name",base.ng,Nigeria,
base,model,"res.country,name",base.nu,Niue,
base,field,"ir.model.data,noupdate",0,Non Updatable,不更新
base,selection,"ir.report.custom.fields,operation",0,None,无
base,model,"res.country,name",base.nf,Norfolk Island,
base,selection,"res.request,priority",0,Normal,一般
base,model,"res.country,name",base.kp,North Korea,
base,model,"res.country,name",base.mp,Northern Mariana Islands,
base,model,"res.country,name",base.no,Norway,
base,code,osv\fields.py,0,Not Implemented,没实现
base,selection,"ir.module.module,state",0,Not Installable,不能安装
base,selection,"ir.module.module,state",0,Not Installed,未安装
base,selection,"ir.module.module.dependency,state",0,Not Installed,未安装的模块
base,selection,"ir.model.fields,select_level",0,Not Searchable,不可检索
base,selection,"ir.actions.todo,state",0,Not Started,尚未启动
base,code,osv\fields.py,0,Not implemented get_memory method !,没实现设置保存方法
base,code,osv\fields.py,0,Not implemented search_memory method !,没实现搜索内存方法
base,code,osv\fields.py,0,Not implemented set_memory method !,没实现设置保存方达
base,wizard_view,"module.lang.install,init",0,Note that this operation may take a few minutes.,提示:这个操作会花费一些时间
base,wizard_view,"module.upgrade,next",0,Note that this operation my take a few minutes.,注意此操作需要一些时间.
base,view,ir.attachment,0,Notes,备注
base,view,ir.model,0,Notes,备注
base,view,res.groups,0,Notes,备注
base,view,res.partner,0,Notes,备注
base,field,"res.partner,comment",0,Notes,备注
base,field,"res.partner.function,ref",0,Notes,
base,field,"ir.cron,numbercall",0,Number of Calls,
base,field,"ir.module.category,module_nr",0,Number of Modules,
base,wizard_field,"module.module.update,update,add",0,Number of modules added,
base,wizard_field,"module.module.update,update,update",0,Number of modules updated,
base,help,"ir.cron,numbercall",0,"Number of time the function is called,
a negative number indicates that the function will always be called",单位时间内功能调用的次数
base,field,"ir.sequence,padding",0,Number padding,编号填充
base,code,tools\amount_to_text_en.py,0,"Number too large '%d', can not translate it",数字太大'%d'不能转换
base,field,"ir.actions.act_window,res_model",0,Object,对象
base,field,"ir.actions.report.custom,model",0,Object,对象
base,field,"ir.actions.report.xml,model",0,Object,对象
base,field,"ir.actions.server,model_id",0,Object,对象
base,field,"ir.actions.wizard,model",0,Object,对象
base,field,"ir.cron,model",0,Object,对象
base,field,"ir.default,field_tbl",0,Object,对象
base,view,ir.model,0,Object,对象
base,field,"ir.model,model",0,Object,
base,field,"ir.model.access,model_id",0,Object,对象
base,field,"ir.model.data,model",0,Object,对象
base,field,"ir.model.grid,model",0,Object,
base,field,"ir.report.custom,model_id",0,Object,对象
base,field,"ir.rule.group,model_id",0,Object,对象
base,selection,"ir.translation,type",0,Object,对象
base,field,"ir.ui.view,model",0,Object,对象
base,field,"ir.values,model_id",0,Object,对象
base,field,"res.request.link,object",0,Object,对象
base,field,"wizard.ir.model.menu.create,model_id",0,Object,对象
base,field,"workflow.triggers,model",0,Object,对象
base,field,"ir.default,field_name",0,Object Field,
base,field,"ir.model.fields,model_id",0,Object ID,
base,field,"ir.values,res_id",0,Object ID,对象ID
base,field,"ir.server.object.lines,server_id",0,Object Mapping,对象一览
base,field,"ir.model,name",0,Object Name,对象名称
base,field,"ir.model.fields,model",0,Object Name,对象
base,field,"ir.model.grid,name",0,Object Name,
base,field,"ir.values,model",0,Object Name,对象名称
base,field,"ir.model.fields,relation",0,Object Relation,对象关系
base,help,"ir.actions.server,srcmodel_id",0,Object in which you want to create / write the object. If it is empty then refer to the Object field.,
base,rml,ir.module.reference,0,Object:,对象:
base,model,"ir.actions.act_window,name",base.action_model_model,Objects,对象
base,model,"ir.model,name",base.model_ir_model,Objects,
base,model,"ir.ui.menu,name",base.ir_model_model_menu,Objects,对象
base,model,"ir.model,name",base.model_ir_model_grid,Objects Security Grid,对象安全
base,wizard_button,"module.lang.import,init,finish",0,Ok,确定
base,wizard_button,"module.lang.install,start,end",0,Ok,确定
base,wizard_button,"module.module.update,update,open_window",0,Ok,确定
base,model,"res.country,name",base.om,Oman,
base,field,"workflow,on_create",0,On Create,创建
base,field,"ir.actions.act_window.view,multi",0,On Multiple Doc.,
base,field,"ir.model.fields,on_delete",0,On delete,删除
base,help,"ir.model.fields,on_delete",0,On delete property for many2one fields,删除多对一字段属性
base,field,"ir.actions.report.custom,multi",0,On multiple doc.,多媒体文档
base,field,"ir.actions.report.xml,multi",0,On multiple doc.,在多个文档
base,view,ir.actions.server,0,"Only one client action will be execute, last                                 clinent action will be consider in case of multiples clients actions",只有一个客户端动作将要执行.最后客户端动作必须考虑多客户端事务
base,selection,"server.action.create,init,type",0,Open Report,打开报表
base,model,"res.partner.category,name",base.res_partner_category_10,Open Source Service Company,开源服务公司
base,view,ir.actions.act_window,0,Open Window,打开窗口
base,view,ir.actions.act_window,0,Open a Window,打开窗口
base,model,"res.partner.category,name",base.res_partner_category_2,OpenERP Partners,系统供应商
base,model,"res.partner.category,name",base.res_partner_category_7,Openstuff.net,系统服务
base,field,"ir.rule,operand",0,Operand,运算符
base,field,"ir.rule,operator",0,Operator,运算符
base,selection,"workflow.activity,split_mode",0,Or,
base,field,"ir.ui.view.custom,ref_id",0,Original View,
base,selection,"ir.actions.todo,type",0,Other,其它
base,selection,"res.partner.address,type",0,Other,其它
base,field,"ir.actions.server,child_ids",0,Other Actions,
base,view,ir.actions.server,0,Other Actions Configuration,其它动作设置
base,selection,"ir.module.module,license",0,Other proprietary,其它商业协议
base,model,"ir.actions.act_window,name",base.action_partner_other_form,Others Partners,其它业务伙伴
base,model,"ir.ui.menu,name",base.menu_partner_other_form,Others Partners,其它业务伙伴
base,field,"workflow.activity,out_transitions",0,Outgoing Transitions,
base,view,workflow.activity,0,Outgoing transitions,流出转换
base,selection,"wizard.module.lang.export,format",0,PO File,PO文件
base,model,"res.country,name",base.pk,Pakistan,
base,model,"res.country,name",base.pw,Palau,
base,model,"res.country,name",base.pa,Panama,
base,model,"res.country,name",base.pg,Papua New Guinea,
base,model,"res.country,name",base.py,Paraguay,
base,field,"res.roles,parent_id",0,Parent,父项
base,field,"ir.module.category,parent_id",0,Parent Category,上级分类
base,field,"res.partner.category,parent_id",0,Parent Category,上级分类
base,field,"res.company,parent_id",0,Parent Company,母公司
base,field,"ir.ui.menu,parent_id",0,Parent Menu,上级菜单
base,field,"wizard.ir.model.menu.create,menu_id",0,Parent Menu,上级菜单
base,selection,"maintenance.contract,kind",0,Partial,部分
base,model,"ir.model,name",base.model_res_partner,Partner,业务伙伴
base,field,"res.company,partner_id",0,Partner,业务伙伴
base,field,"res.partner.address,partner_id",0,Partner,业务伙伴
base,field,"res.partner.bank,partner_id",0,Partner,业务伙伴
base,field,"res.partner.event,partner_id",0,Partner,业务伙伴
base,selection,"res.partner.title,domain",0,Partner,业务伙伴
base,view,res.partner.address,0,Partner Address,业务伙伴地址
base,model,"ir.actions.act_window,name",base.action_partner_address_form,Partner Addresses,业务伙伴地址
base,model,"ir.model,name",base.model_res_partner_address,Partner Addresses,业务伙伴地址
base,model,"ir.ui.menu,name",base.menu_partner_address_form,Partner Addresses,
base,view,res.partner.address,0,Partner Addresses,业务伙伴地址
base,model,"ir.actions.act_window,name",base.action_partner_by_category,Partner Categories,业务伙伴分类
base,model,"ir.actions.act_window,name",base.action_partner_category_form,Partner Categories,业务伙伴分类
base,model,"ir.model,name",base.model_res_partner_category,Partner Categories,业务伙伴分类
base,model,"ir.ui.menu,name",base.menu_partner_category_form,Partner Categories,业务伙伴分类
base,view,res.partner.category,0,Partner Categories,业务伙伴分类
base,view,res.partner.category,0,Partner Category,
base,model,"ir.actions.act_window,name",base.action_partner_addess_tree,Partner Contacts,业务伙伴联系人
base,view,res.partner,0,Partner Contacts,
base,model,"ir.model,name",base.model_res_partner_event_type,Partner Events,业务伙伴活动
base,model,"ir.ui.menu,name",base.next_id_14,Partner Events,业务伙伴事件
base,view,res.partner.event,0,Partner Events,业务伙伴事件
base,model,"ir.actions.act_window,name",base.action_partner_function_form,Partner Functions,业务伙伴职务
base,model,"ir.ui.menu,name",base.menu_partner_function_form,Partner Functions,职务
base,view,res.partner.function,0,Partner Functions,职务
base,field,"res.partner,child_ids",0,Partner Ref.,业务伙伴摘要
base,field,"res.request,ref_partner_id",0,Partner Ref.,业务伙伴摘要
base,field,"res.partner.event,partner_type",0,Partner Relation,业务伙伴关系
base,view,res.partner.som,0,Partner State of Mind,业务伙伴满意度
base,model,"ir.actions.act_window,name",base.action_partner_title_partner,Partner Titles,
base,model,"ir.ui.menu,name",base.menu_partner_title_partner,Partner Titles,
base,view,res.partner.title,0,Partner Titles,
base,model,"ir.actions.act_window,name",base.action_partner_form,Partners,业务伙伴
base,model,"ir.ui.menu,name",base.menu_base_partner,Partners,业务伙伴
base,model,"ir.ui.menu,name",base.menu_partner_form,Partners,业务伙伴
base,view,res.partner,0,Partners,业务伙伴
base,model,"ir.actions.act_window,name",base.action_partner_category,Partners by Categories,业务伙伴分类
base,model,"ir.ui.menu,name",base.menu_partner_category_main,Partners by Categories,业务伙伴分类
base,code,addons\base\res\partner\partner.py,0,Partners: ,业务伙伴:
base,field,"ir.model.config,password",0,Password,密码
base,field,"maintenance.contract,password",0,Password,密码
base,field,"maintenance.contract.wizard,password",0,Password,密码
base,wizard_field,"res.partner.sms_send,init,password",0,Password,密码
base,field,"res.users,password",0,Password,密码
base,code,addons\base\ir\ir_model.py,0,Password empty !,密码为空!
base,code,addons\base\ir\ir_model.py,0,Password mismatch !,密码错误!
base,view,res.payterm,0,Payment Term,
base,field,"res.payterm,name",0,Payment Term (short name),
base,model,"ir.actions.act_window,name",base.action_payterm_form,Payment term,付款条件
base,model,"ir.model,name",base.model_res_payterm,Payment term,付款条件
base,model,"res.country,name",base.pe,Peru,
base,model,"res.country,name",base.ph,Philippines,
base,field,"res.bank,phone",0,Phone,电话
base,field,"res.partner.address,phone",0,Phone,电话
base,selection,"ir.report.custom,type",0,Pie Chart,饼图
base,code,addons\base\ir\ir_report_custom.py,0,Pie charts need exactly two fields,饼图需要两个字段
base,model,"res.country,name",base.pn,Pitcairn Island,
base,field,"res.partner.event,planned_cost",0,Planned Cost,计划成本
base,field,"res.partner.event,planned_revenue",0,Planned Revenue,计划收入
base,code,osv\orm.py,0,Please check that all your lines have %d columns.,请检查所有你的明细%d栏
base,wizard_view,"base.module.import,init",0,Please give your module .ZIP file to import.,请指定要导入的.ZIP模块文件
base,view,res.users,0,Please note that you will have to logout and relog if you change your password.,注意更换密码后需重登录才生效.
base,code,addons\base\ir\ir_actions.py,0,Please specify an action to launch !,请指定一个动作启动!
base,code,addons\base\ir\ir_actions.py,0,Please specify server option --smtp-from !,
base,code,addons\base\ir\ir_actions.py,0,Please specify the Partner Email address !,请指定业务伙伴的邮件地址!
base,model,"res.country,name",base.pl,Poland,
base,selection,"module.lang.install,init,lang",0,Polish / Język polski,
base,model,"res.country,name",base.pf,Polynesia (French),
base,selection,"ir.report.custom,print_orientation",0,Portrait,纵向
base,model,"res.country,name",base.pt,Portugal,
base,selection,"module.lang.install,init,lang",0,Portugese (BR) / português (BR),
base,selection,"module.lang.install,init,lang",0,Portugese / português,
base,field,"ir.sequence,prefix",0,Prefix,前缀
base,view,ir.attachment,0,Preview,预览
base,field,"ir.report.custom,print_format",0,Print format,打印格式
base,field,"ir.report.custom,print_orientation",0,Print orientation,打印方向
base,field,"ir.cron,priority",0,Priority,优先级(0=紧急)
base,field,"ir.ui.view,priority",0,Priority,优先级(0=紧急)
base,field,"res.request,priority",0,Priority,优先级(0=紧急)
base,field,"res.request.link,priority",0,Priority,优先级(0=紧急)
base,field,"res.partner.event,probability",0,Probability (0.50),概率(0.50)
base,code,addons\base\ir\ir_actions.py,0,Problem in configuration `Record Id` in Server Action!,配置问题`Record Id`在服务器动作
base,view,ir.model,0,Properties,属性
base,view,ir.model.fields,0,Properties,属性
base,view,ir.property,0,Properties,属性
base,model,"ir.ui.menu,name",base.next_id_15,Properties,属性
base,view,ir.property,0,Property,属性
base,model,"res.partner.category,name",base.res_partner_category_1,Prospect,潜在客户
base,selection,"res.partner.event,type",0,Prospect Contact,潜在客户联系人
base,help,"ir.actions.server,write_id",0,Provide the field name that the record id refers to for the write operation. If it is empty it will refer to the active id of the object.,
base,help,"ir.actions.server,record_id",0,"Provide the field name where the record id is stored after the create operations. If it is empty, you can not track the new record.",
base,help,"ir.actions.server,mobile",0,"Provides fields that be used to fetch the mobile number, e.g. you select the invoice, then `object.invoice_address_id.mobile` is the field which gives the correct mobile number",
base,help,"ir.actions.server,email",0,"Provides the fields that will be used to fetch the email address, e.g. when you select the invoice, then `object.invoice_address_id.email` is the field which gives the correct address",
base,field,"ir.module.module,published_version",0,Published Version,发布版本
base,model,"res.country,name",base.pr,Puerto Rico,
base,selection,"res.partner.event,type",0,Purchase Offer,采购建议
base,field,"workflow.activity,action",0,Python Action,Python动作
base,view,ir.actions.server,0,Python Code,Python代码
base,field,"ir.actions.server,code",0,Python Code,Python代码
base,selection,"ir.actions.server,state",0,Python Code,Python代码
base,help,"ir.actions.server,code",0,Python code to be executed,
base,model,"res.country,name",base.qa,Qatar,
base,field,"ir.module.module,certificate",0,Quality Certificate,
base,selection,"ir.translation,type",0,RML,
base,field,"res.company,rml_header",0,RML Header,RML报表头
base,field,"res.company,rml_header2",0,RML Internal Header,RML内部报表头
base,field,"ir.actions.report.xml,report_rml_content",0,RML content,RML内容
base,field,"ir.actions.report.xml,report_rml_content_data",0,RML content,RML内容
base,field,"ir.actions.report.xml,report_rml",0,RML path,RML文件路径
base,field,"res.currency.rate,rate",0,Rate,汇率
base,view,res.currency,0,Rates,汇率
base,field,"res.currency,rate_ids",0,Rates,汇率
base,field,"ir.model.access,perm_read",0,Read Access,读权限
base,field,"ir.model.fields,readonly",0,Readonly,只读
base,field,"res.partner.bank.type.field,readonly",0,Readonly,只读
base,model,"ir.actions.act_window,name",base.action_rule,Record Rules,规则
base,model,"ir.ui.menu,name",base.menu_action_rule,Record Rules,记录规则
base,view,ir.rule.group,0,Record rules,记录规则
base,code,osv\orm.py,0,Records were modified in the meanwhile,
base,code,addons\base\module\module.py,0,Recursion error in modules dependencies !,模块依赖递归错误
base,rml,ir.module.reference,0,Reference Guide,摘要
base,view,res.request,0,References,摘要
base,help,"ir.module.repository,filter",0,"Regexp to search module on the repository webpage:
- The first parenthesis must match the name of the module.
- The second parenthesis must match the whole version number.
- The last parenthesis must match the extension of the module.",
base,field,"ir.report.custom.fields,fc0_op",0,Relation,关联
base,field,"ir.report.custom.fields,fc1_op",0,Relation,关联
base,field,"ir.report.custom.fields,fc2_op",0,Relation,关联
base,field,"ir.report.custom.fields,fc3_op",0,Relation,关联
base,field,"ir.model.fields,relation_field",0,Relation Field,关联字段
base,field,"ir.actions.report.xml,attachment_use",0,Reload from Attachment,
base,field,"ir.report.custom,repeat_header",0,Repeat Header,报表头
base,field,"ir.cron,doall",0,Repeat Missed,
base,view,res.request,0,Reply,回复
base,model,"ir.actions.act_window,name",base.ir_action_report_custom,Report Custom,自定义报表
base,model,"ir.ui.menu,name",base.menu_ir_action_report_custom,Report Custom,自定义报表格
base,view,ir.report.custom.fields,0,Report Fields,报表字段
base,field,"ir.report.custom,footer",0,Report Footer,报表脚注
base,field,"res.company,rml_footer1",0,Report Footer 1,报表注脚1
base,field,"res.company,rml_footer2",0,Report Footer 2,报表注脚2
base,field,"res.company,rml_header1",0,Report Header,报表头
base,field,"ir.actions.report.custom,name",0,Report Name,报表名称
base,field,"ir.report.custom,name",0,Report Name,报表名称
base,field,"ir.report.custom.fields,report_id",0,Report Ref,报表摘要
base,field,"ir.actions.report.custom,report_id",0,Report Ref.,报表摘要
base,field,"ir.report.custom,title",0,Report Title,
base,field,"ir.actions.report.custom,type",0,Report Type,报表类别
base,field,"ir.actions.report.xml,type",0,Report Type,报表类型
base,field,"ir.report.custom,type",0,Report Type,报表类型
base,model,"ir.actions.act_window,name",base.ir_action_report_xml,Report Xml,报表Xml
base,model,"ir.ui.menu,name",base.menu_ir_action_report_xml,Report Xml,XML报表
base,view,ir.actions.report.custom,0,Report custom,自定义报表
base,view,ir.actions.report.xml,0,Report xml,Xml报表
base,field,"ir.module.module,reports_by_module",0,Reports,报表
base,rml,ir.module.reference,0,Reports :,报表:
base,wizard_field,"module.module.update,init,repositories",0,Repositories,
base,view,ir.module.repository,0,Repository,模块库
base,model,"ir.actions.act_window,name",base.open_repository_tree,Repository list,库列表
base,view,ir.module.repository,0,Repository list,库列表
base,model,"ir.ui.menu,name",base.menu_module_repository_tree,Repository list,库列表
base,view,res.request,0,Request,请求
base,field,"res.request,body",0,Request,请求
base,field,"res.request.history,req_id",0,Request,请求
base,view,res.request.history,0,Request History,请求日志
base,view,res.request.link,0,Request Link,请求连接
base,model,"ir.actions.act_window,name",base.res_request-act,Requests,请求
base,model,"ir.ui.menu,name",base.menu_res_request_act,Requests,请求
base,model,"ir.ui.menu,name",base.next_id_12,Requests,请求
base,view,res.request,0,Requests,请求
base,field,"ir.model.fields,required",0,Required,必需
base,field,"res.partner.bank.type.field,required",0,Required,必需
base,field,"ir.exports,resource",0,Resource,资源
base,field,"ir.property,res_id",0,Resource,资源
base,field,"ir.attachment,res_id",0,Resource ID,
base,field,"ir.model.data,res_id",0,Resource ID,资源ID
base,field,"ir.translation,res_id",0,Resource ID,资源ID
base,field,"workflow.instance,res_id",0,Resource ID,资源ID
base,field,"workflow.triggers,res_id",0,Resource ID,资源ID
base,field,"ir.ui.view_sc,resource",0,Resource Name,资源名称
base,field,"ir.attachment,res_model",0,Resource Object,
base,field,"workflow,osv",0,Resource Object,资源对象
base,field,"workflow.instance,res_type",0,Resource Object,资源对象
base,field,"ir.ui.view_sc,res_id",0,Resource Ref.,资源摘要
base,model,"ir.actions.act_window,name",base.action_wizard_update_translations,Resynchronise Terms,同步
base,model,"ir.ui.menu,name",base.menu_wizard_update_translations,Resynchronise Terms,同步翻译
base,selection,"res.partner.event,partner_type",0,Retailer,零售商
base,model,"res.country,name",base.re,Reunion (French),
base,selection,"res.lang,direction",0,Right-to-Left,从右到左
base,view,res.roles,0,Role,角色
base,field,"res.roles,name",0,Role Name,角色名称
base,field,"workflow.transition,role_id",0,Role Required,任务要求
base,model,"ir.actions.act_window,name",base.action_res_roles_form,Roles,角色
base,model,"ir.ui.menu,name",base.menu_action_res_roles_form,Roles,角色
base,view,res.roles,0,Roles,角色
base,view,res.users,0,Roles,角色
base,field,"res.users,roles_id",0,Roles,角色
base,model,"ir.actions.act_window,name",base.action_res_roles,Roles Structure,角色结构
base,model,"ir.ui.menu,name",base.menu_action_res_roles,Roles Structure,角色结构
base,view,res.users,0,"Roles are used to defined available actions, provided by workflows.",角色用来定义可用动作和所提供的工作流
base,model,"res.country,name",base.ro,Romania,
base,selection,"module.lang.install,init,lang",0,Romanian / limba română,
base,field,"res.currency,rounding",0,Rounding factor,舍入系数
base,view,res.groups,0,Rules,规则
base,field,"res.groups,rule_groups",0,Rules,规则
base,field,"res.users,rules_id",0,Rules,规则
base,selection,"module.lang.install,init,lang",0,Russian / русский язык,
base,model,"res.country,name",base.ru,Russian Federation,
base,model,"res.country,name",base.rw,Rwanda,
base,model,"res.country,name",base.gs,S. Georgia & S. Sandwich Isls.,
base,field,"ir.actions.server,sms",0,SMS,
base,selection,"ir.actions.server,state",0,SMS,
base,wizard_view,"res.partner.sms_send,init",0,SMS - Gateway: clickatell,SMS-网关:clickatell
base,view,ir.actions.server,0,SMS Configuration,SMS设置
